sentence_id,category,reference,perturbation,severity,candidate,note,bertscore,bleu
173,cs.CL,Inference speedups include replacing 1 x 1 convolutions with linear layers and optimizing the attention computation in the Conformer blocks.,scramble,2,linear the speedups 1 in layers computation convolutions optimizing the Conformer and replacing include x attention 1 with Inference,word order shuffled,0.33340078592300415,7.608682137399868
173,cs.CL,Inference speedups include replacing 1 x 1 convolutions with linear layers and optimizing the attention computation in the Conformer blocks.,number_swap,3,Inference speedups include replacing 26 x 1 convolutions with linear layers and optimizing the attention computation in the Conformer blocks.,1 -> 26,0.9512290358543396,86.5603055254171
173,cs.CL,Inference speedups include replacing 1 x 1 convolutions with linear layers and optimizing the attention computation in the Conformer blocks.,antonym,4,Inference speedups include replacing 1 x 1 convolutions with nonlinear layers and optimizing the attention computation in the Conformer blocks.,linear -> nonlinear,0.9591896533966064,86.5603055254171
173,cs.CL,Inference speedups include replacing 1 x 1 convolutions with linear layers and optimizing the attention computation in the Conformer blocks.,negation,5,It is not the case that inference speedups include replacing 1 x 1 convolutions with linear layers and optimizing the attention computation in the Conformer blocks.,prepended denial,0.8258050084114075,72.48600507984249
174,cs.CL,Tool learning enables large language models (LLMs) to use external tools for tasks beyond parametric knowledge.,identical,0,Tool learning enables large language models (LLMs) to use external tools for tasks beyond parametric knowledge.,unchanged,0.9999992847442627,100.00000000000004
174,cs.CL,Tool learning enables large language models (LLMs) to use external tools for tasks beyond parametric knowledge.,synonym,1,Tool learning enables large language model (LLMs) to use external tools for tasks beyond parametric knowledge.,models -> model,0.9747312664985657,84.92326635760686
174,cs.CL,Tool learning enables large language models (LLMs) to use external tools for tasks beyond parametric knowledge.,scramble,2,language to tools parametric models enables Tool tasks beyond learning for (LLMs) use large external,word order shuffled,0.2612625062465668,12.92244007675199
174,cs.CL,Tool learning enables large language models (LLMs) to use external tools for tasks beyond parametric knowledge.,antonym,4,Tool learning enables large language models (LLMs) to use internal tools for tasks beyond parametric knowledge.,external -> internal,0.9537915587425232,84.92326635760686
174,cs.CL,Tool learning enables large language models (LLMs) to use external tools for tasks beyond parametric knowledge.,negation,5,It is not the case that tool learning enables large language models (LLMs) to use external tools for tasks beyond parametric knowledge.,prepended denial,0.8290162682533264,70.13062757071812
175,cs.CL,"To address these problems, we propose MATCH, a closed-loop framework for model-aware tool learning with curriculum scheduling and hierarchically gated rewards.",identical,0,"To address these problems, we propose MATCH, a closed-loop framework for model-aware tool learning with curriculum scheduling and hierarchically gated rewards.",unchanged,0.9999992847442627,100.00000000000004
175,cs.CL,"To address these problems, we propose MATCH, a closed-loop framework for model-aware tool learning with curriculum scheduling and hierarchically gated rewards.",synonym,1,"To speak these problems, we propose MATCH, a closed-loop framework for model-aware tool learning with curriculum scheduling and hierarchically gated rewards.",address -> speak,0.924035906791687,92.10589320522861
175,cs.CL,"To address these problems, we propose MATCH, a closed-loop framework for model-aware tool learning with curriculum scheduling and hierarchically gated rewards.",scramble,2,"curriculum learning these MATCH, for propose and we address scheduling problems, gated model-aware framework closed-loop a tool with hierarchically To",word order shuffled,0.31836068630218506,6.8312937832976255
175,cs.CL,"To address these problems, we propose MATCH, a closed-loop framework for model-aware tool learning with curriculum scheduling and hierarchically gated rewards.",negation,5,"It is not the case that to address these problems, we propose MATCH, a closed-loop framework for model-aware tool learning with curriculum scheduling and hierarchically gated rewards.",prepended denial,0.8641685843467712,75.39450423083841
176,cs.CL,"Hierarchical Tool-call Gated Reward (HTGR) scores tool name, argument key, and argument value as a gated chain, granting credit at each level only when prerequisites hold.",identical,0,"Hierarchical Tool-call Gated Reward (HTGR) scores tool name, argument key, and argument value as a gated chain, granting credit at each level only when prerequisites hold.",unchanged,0.9999996423721313,100.00000000000004
176,cs.CL,"Hierarchical Tool-call Gated Reward (HTGR) scores tool name, argument key, and argument value as a gated chain, granting credit at each level only when prerequisites hold.",synonym,1,"Hierarchical Tool-call Gated Reward (HTGR) score tool name, argument key, and argument value as a gated chain, granting credit at each level only when prerequisites hold.",scores -> score,0.9526985287666321,91.57103753711765
176,cs.CL,"Hierarchical Tool-call Gated Reward (HTGR) scores tool name, argument key, and argument value as a gated chain, granting credit at each level only when prerequisites hold.",scramble,2,"Hierarchical a granting key, value and as Reward credit at gated argument chain, when argument name, only scores Gated level prerequisites (HTGR) each Tool-call tool",word order shuffled,0.3746282160282135,10.118063481312314
176,cs.CL,"Hierarchical Tool-call Gated Reward (HTGR) scores tool name, argument key, and argument value as a gated chain, granting credit at each level only when prerequisites hold.",antonym,4,"nonhierarchical Tool-call Gated Reward (HTGR) scores tool name, argument key, and argument value as a gated chain, granting credit at each level only when prerequisites hold.",Hierarchical -> nonhierarchical,0.9140537977218628,96.71682101338351
176,cs.CL,"Hierarchical Tool-call Gated Reward (HTGR) scores tool name, argument key, and argument value as a gated chain, granting credit at each level only when prerequisites hold.",negation,5,"It is not the case that hierarchical Tool-call Gated Reward (HTGR) scores tool name, argument key, and argument value as a gated chain, granting credit at each level only when prerequisites hold.",prepended denial,0.8050076365470886,80.80175208290358
177,cs.CL,"The same HTGR rewards drive both GRPO updates and MACL's difficulty refresh, closing the loop between policy optimization and sample scheduling.",identical,0,"The same HTGR rewards drive both GRPO updates and MACL's difficulty refresh, closing the loop between policy optimization and sample scheduling.",unchanged,1.0,100.00000000000004
177,cs.CL,"The same HTGR rewards drive both GRPO updates and MACL's difficulty refresh, closing the loop between policy optimization and sample scheduling.",synonym,1,"The same HTGR wages drive both GRPO updates and MACL's difficulty refresh, closing the loop between policy optimization and sample scheduling.",rewards -> wages,0.906767725944519,87.87419089273847
